created_at,company,url,text,retweets,likes,id
2017-11-30 16:00:12,Johnson & Johnson,https://twitter.com/JNJNews/status/936263603082100736,How #JNJ is helping to change the future of medical devices: https://t.co/cGH1oCLOUv https://t.co/fmUncYDb72,4,3,936263603082100736
2017-11-30 15:00:10,Johnson & Johnson,https://twitter.com/JNJNews/status/936248493601185793,Find out the 5-minute activity that can boost your mood and cut cravings at work: https://t.co/A2xwJeQZwW #JNJ https://t.co/3Qp15PYiiH,0,1,936248493601185793
2017-11-30 12:05:56,Johnson & Johnson,https://twitter.com/JNJNews/status/936204648603635712,"In recognition of #WorldAIDSDay, #JNJ is proud to announce our collaboration with @gatesfoundation &amp; @NIAIDNews to… https://t.co/Tp8iMmtHRF",11,18,936204648603635712
2017-11-29 21:33:27,Johnson & Johnson,https://twitter.com/JNJNews/status/935985079259713543,See why @businessinsider recognized #JNJ CMO Alison Lewis as one of the world's most #InnovativeCMOs this year:… https://t.co/nACL5jVwAq,3,9,935985079259713543
2017-11-29 18:03:11,Johnson & Johnson,https://twitter.com/JNJNews/status/935932163874320384,"Long before Pepcid®, #JNJ used enzymes from this fruit to treat indigestion. Find out: https://t.co/E3Y8NuBZLG… https://t.co/7UW0Eu8VnI",4,14,935932163874320384
2017-11-29 16:00:15,Johnson & Johnson,https://twitter.com/JNJNews/status/935901229368135680,Meet the #JNJ researcher who went from designing clinical trials to being in one: https://t.co/woWEhtiyF8 https://t.co/mOM3u09O1f,4,4,935901229368135680
2017-11-29 15:06:04,Johnson & Johnson,https://twitter.com/JNJNews/status/935887590791794689,Learn about the #JNJ first aid kits that pilots packed during their historic aviary journeys:… https://t.co/1VX0UIyNaJ,1,3,935887590791794689
2017-11-29 02:27:00,Johnson & Johnson,https://twitter.com/JNJNews/status/935696566760951808,"""I am deeply honored by this Award of Merit, and accept it in the spirit of partnership that has formed our long re… https://t.co/WrAsPgko60",5,24,935696566760951808
2017-11-29 02:22:28,Johnson & Johnson,https://twitter.com/JNJNews/status/935695425369182209,Congratulations to #JNJ Chairman &amp; CEO Alex Gorsky for being recognized by @TJUHospital with the Award of Merit for… https://t.co/oGuktej7IF,9,39,935695425369182209
2017-11-28 22:53:12,Johnson & Johnson,https://twitter.com/JNJNews/status/935642761394642945,"Tonight, @TJUHospital honors #JNJ Chairman &amp; CEO Alex Gorsky with the Award of Merit. #JeffersonGala2017 https://t.co/0PeGSJiiCp",1,6,935642761394642945
