created_at,company,url,text,retweets,likes,id
2017-11-29 19:42:10,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/935957073774379008,RT @UHC: The new UnitedHealthcare Healthy Pregnancy mobile app is designed to help expectant moms take steps toward healthier deliveries. R…,5,0,935957073774379008
2017-11-29 13:41:55,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/935866413398609920,.@Optum announces $250 million fund to invest in next generation of health care innovation. https://t.co/i8ChKZH6Hw,9,20,935866413398609920
2017-11-28 20:10:20,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/935601773171023872,"With our partner @FisherHouseFdtn, we are honored to help support our nation's military members and their families.… https://t.co/pVNdclMRvV",7,15,935601773171023872
2017-11-27 21:32:32,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/935260073215123457,UnitedHealth Group to discuss business outlook at Investor Conference. https://t.co/28Zz38Ytib,6,15,935260073215123457
2017-11-17 15:43:01,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/931548236304830464,.@UHC and Qualcomm integrate wearable devices from Samsung and Garmin into wellness program. https://t.co/Gt2sIQz7ZK,9,15,931548236304830464
2017-11-15 15:11:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/930815404011851778,.@UHC Medicare Advantage plans provide personalized concierge services with introduction of Navigate4Me. https://t.co/IwGYPJNnHS,5,6,930815404011851778
2017-11-13 14:48:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/930084839105138688,".@UHC makes nutritious foods more affordable with healthy savings program for people in Virginia and Washington, D.… https://t.co/xlsYTDFIRQ",4,7,930084839105138688
2017-11-11 16:09:02,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/929380455945785345,"One Nation, United in Thanks. #VeteransDay https://t.co/73CIVPmiAi",12,35,929380455945785345
2017-11-08 21:16:55,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/928370775291293696,New report says women who have served are more likely to report being in good health vs civilian counterparts. https://t.co/RMqMiBVAkq,4,8,928370775291293696
2017-11-07 21:06:29,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/928005761875304448,.@UHC adds new fitness benefit to Medicare Advantage plans in New York. https://t.co/VcuvHWD9o2,5,17,928005761875304448
2017-11-06 18:22:25,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/927602083775303680,"Construction begins for The Flats at Grandview Commons, a new affordable housing community in Madison. Learn more. https://t.co/acnIlVt0dR",1,8,927602083775303680
2017-11-02 18:30:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/926154442201804800,Learn more about distinct health experiences of women who have served in America’s Health Rankings report: https://t.co/pzfYPORSSw,6,3,926154442201804800
2017-11-01 14:36:32,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/925733299640766465,.@UHC offers new hospital indemnity protection plans to employers and their employees nationwide. https://t.co/akumZdJ2vA,6,4,925733299640766465
2017-10-20 16:07:10,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/921407451550887937,.@UHC awards $10K to @LewisGinter Botanical Garden for innovative project to improve health and wellness in Richmond https://t.co/2kA0IFWxs7,0,13,921407451550887937
2017-10-18 19:58:04,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920740784571342848,Wounded veterans to cycle from San Francisco to Los Angeles during 450-mile @UHC California Challenge. https://t.co/1b1hNrhJhk,7,12,920740784571342848
2017-10-18 18:51:26,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920724015085481989,RT @Aging_Research: A8: A look at what you should save for #health care costs. #Save4Health https://t.co/R7nKXHAZCS,9,0,920724015085481989
2017-10-18 18:42:48,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920721844319252483,How prepared are retirees for health care costs in retirement? Learn more. #Save4Health @Aging_Research https://t.co/Me2or31SPj,3,3,920721844319252483
2017-10-18 18:40:27,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920721253337632768,RT @Aging_Research: A6: Many future #retirees aren’t sure how much to save for #health costs in #retirement. #Save4Health https://t.co/7pyI…,2,0,920721253337632768
2017-10-18 18:37:11,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920720428766769153,RT @Aging_Research: A5: A stat on #retirement savings and health care costs #Save4Health https://t.co/JbiWh2Lf1P,1,0,920720428766769153
2017-10-17 13:12:30,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920276332759650305,#UNHQ3 tweets contain non-GAAP financial measures reconciled to GAAP at https://t.co/HW4paOJqX4 $UNH,1,2,920276332759650305
2017-10-17 13:12:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920276208872579078,#UNHQ3 tweets contain forward-looking statements subject to risks &amp; results could differ materially. Please see https://t.co/bEtkVAzgPY $UNH,0,1,920276208872579078
2017-10-17 13:07:05,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920274972425277440,"$UNH We have increased our outlook for 2017 adjusted net earnings, and now expect to approach $10.00 per share. #UNHQ3",1,1,920274972425277440
2017-10-17 13:06:27,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920274810877464576,$UNH Cash flows from operations were $7.5 billion in Q3. #UNHQ3,1,6,920274810877464576
2017-10-17 13:05:26,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920274554802630656,$UNH Q3 adjusted EPS rose nearly 23% to $2.66 per share. #UNHQ3,0,1,920274554802630656
2017-10-17 13:04:58,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920274436091195392,$UNH Consolidated earnings from operations exceeded $4 billion and net earnings to shareholders of nearly $2.5 billion rose 26% YoY. #UNHQ3,1,3,920274436091195392
2017-10-17 13:04:57,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920274435533307905,"$UNH Consolidated revenues of $50.3 billion for the quarter grew 8.7% over last year, despite the ACA effects at UnitedHealthcare. #UNHQ3",4,3,920274435533307905
2017-10-17 13:04:27,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920274309565775873,$UNH #UnitedHealthcare earnings from operations of $2.4 billion in the quarter grew over 13% YoY. #UNHQ3,0,1,920274309565775873
2017-10-17 13:04:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920274194704760832,$UNH #UnitedHealthcare grew revenues this quarter by $3.6 billion to $40.7 billion – nearly 10% growth. #UNHQ3,7,12,920274194704760832
2017-10-17 13:00:25,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920273292229009409,"$UNH Our priorities at #UnitedHealthcare: quality, managing costs, partnership with #Optum, “distinction,” and growth. #UNHQ3",0,3,920273292229009409
2017-10-17 12:52:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920271175456043008,$UNH #Optum’s Q3 earnings from operations grew 16% to $1.7 billion. #UNHQ3,0,2,920271175456043008
2017-10-17 12:51:30,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920271046917476352,"$UNH #Optum’s Q3 revenues grew nearly $2 billion to approach $23 billion, an 8.4% advance over last year. #UNHQ3",0,4,920271046917476352
2017-10-17 12:50:28,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920270789194199042,$UNH We now expect full year 2017 adjusted earnings to approach $10.00 per share. #UNHQ3,1,4,920270789194199042
2017-10-17 12:50:26,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920270780528766976,$UNH We reported $7.5 billion in cash flows from operations in Q3. #UNHQ3,0,3,920270780528766976
2017-10-17 12:50:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920270671917256704,"$UNH In Q3, we grew revenues by 9% to $50.3 billion, and grew adjusted earnings by 23% to $2.66 per share. #UNHQ3",3,4,920270671917256704
2017-10-17 12:48:29,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920270287760953345,$UNH CEO Dave Wichmann: We see more opportunities to serve and to grow further in the next ten years than ever before. #UNHQ3,1,6,920270287760953345
2017-10-17 12:48:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920270169058021376,"$UNH CEO Dave Wichmann: It is an honor to represent the dedication, energy and work of the 260,000 women and men who comprise UNH. #UNHQ3",5,16,920270169058021376
2017-10-17 12:47:29,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920270037084237825,$UNH Q3 2017 earnings press release is available here https://t.co/hZZgZE1SGa #UNHQ3,0,1,920270037084237825
2017-10-17 12:47:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920269917768896514,#UNHQ3 tweets contain non-GAAP financial measures reconciled to GAAP at https://t.co/mh77MgefQC $UNH,0,1,920269917768896514
2017-10-17 12:46:29,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920269786566848512,#UNHQ3 Our tweets contain forward-looking statements subject to risks &amp; results could differ materially. $UNH Visit https://t.co/kffNOgHDY5,0,1,920269786566848512
2017-10-17 12:30:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920265638131781632,$UNH Our Q3 2017 earnings call will begin shortly. We will be sharing highlights here on Twitter. #UNHQ3,0,4,920265638131781632
2017-10-17 10:02:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920228392808611841,$UNH Q3 2017 earnings press release is available. #UNHQ3 https://t.co/KHyRvQ2eYT,0,6,920228392808611841
2017-10-17 00:10:56,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920079645160230912,"$UNH Our Q3 2017 Earnings Call is scheduled for October 17, 2017 at 8:45AM ET. We will be sharing highlights here on Twitter. #UNHQ3",1,11,920079645160230912
2017-10-16 21:21:35,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/920037027739045888,RT @Aging_Research: Let’s chat about health costs in #retirement! Join us on 10/18 at 2pm ET. https://t.co/nu4XtSoTpa #Save4Health https://…,1,0,920037027739045888
2017-10-12 15:23:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/918497237197557765,.@CatalystHN and @UHC's accountable care organization fostering high-quality care at lower cost. https://t.co/1NOUNBkuIQ,5,10,918497237197557765
2017-10-11 21:31:08,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/918227490199474176,"RT @Optum: For anyone impacted by the California wildfires, @Optum is offering a free, 24/7 emotional-support help line at 866-342-6892.",12,0,918227490199474176
2017-10-11 21:03:10,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/918220453205987330,"RT @UHC: If you are a CA @UHC member affected by the wildfires, call the # on the back of your ID card for help accessing care or early Rx…",10,0,918220453205987330
2017-10-11 21:03:07,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/918220441742954496,"RT @UHC: To @UHC members affected by wildfires, download the Health4Me app to access ID card, network providers &amp; benefits: https://t.co/7t…",6,0,918220441742954496
2017-10-11 21:03:03,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/918220425892593664,RT @UHC: To California @UHC members affected by wildfires: need help accessing care? Call the # on your ID card or visit https://t.co/8t8M8…,5,0,918220425892593664
2017-10-11 14:26:34,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/918120643857731584,".@UHC awards $120,000 in grants to five community organizations in Michigan. https://t.co/c2suBYevdl",0,8,918120643857731584
2017-10-11 14:17:27,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/918118350865227776,.@UHC and @Optum take action to support people affected by wildfires in Northern California. https://t.co/KLSBIYckzi,2,11,918118350865227776
2017-10-10 16:37:27,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/917791196524802052,RT @MSPBJnews: UnitedHealth plans to sell employer coverage in Minnesota: https://t.co/LKjrbelY9E $UNH https://t.co/BVGLyaLi4U,2,0,917791196524802052
2017-10-10 14:22:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/917757109122592768,Military Health System beneficiaries to receive Global Nurse Advice Line services from @Optum. https://t.co/N7H7rKHE3w,3,3,917757109122592768
2017-10-04 20:34:26,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/915676507862859778,RT @UHCCS: UnitedHealthcare Community Plan of California is proud to now serve Medi-Cal beneficiaries in San Diego &amp; Sacramento https://t.c…,6,0,915676507862859778
2017-10-03 17:14:51,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/915263894188433409,.@UHC’s 2018 Medicare plans offer strong value. https://t.co/AYHyWcHMgx,6,10,915263894188433409
2017-10-03 14:05:29,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/915216237843578880,RT @Optum: Our thoughts are w/those in #LasVegas this week. @Optum is offering free emotional support help line: 866-342-6892 Open to anyon…,62,0,915216237843578880
2017-09-30 00:32:38,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/913924513238274048,.@UHC opens new health benefits store in Palisades Park. https://t.co/Mbk1n48C2c,4,14,913924513238274048
2017-09-28 14:35:30,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/913411851916124165,Seattle Seahawk @TDLockett12 and @UHC unveil new playground at White Center Heights Elementary School. @Seahawks https://t.co/YkKFrOs207,15,40,913411851916124165
2017-09-27 16:21:28,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/913076130021769216,New England @Patriots and @UHC build a playground for Bridge Boston Charter School. https://t.co/rz2n6hTqaP,6,7,913076130021769216
2017-09-26 21:09:27,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/912786214993973248,Volunteers from Los Angeles @Dodgers and @UHC unveil new walking path at Allesandro Elementary School. https://t.co/ALZnjus89V,22,114,912786214993973248
2017-09-22 14:49:39,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/911241086269579264,New housing community in Minneapolis provides hope for military veterans struggling with homelessness. https://t.co/yZHLOmpKr0,18,23,911241086269579264
2017-09-21 16:02:48,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/910897108194140160,"RT @VolunteerFla: .@FLGovScott and VF thank @UnitedHealthGrp &amp;
 its employees for $1.5 million in donations to #HurricaneIrma efforts
https…",15,0,910897108194140160
2017-09-19 14:19:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/910146208399859712,".@WarbyParker and @UHC collaboration to feature affordable, designer prescription eyewear. https://t.co/fN0Eo21BSt",12,22,910146208399859712
2017-09-19 14:05:01,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/910142688741216262,.@FLONC  joins United Health Foundation and @WholeKidsFnd to award 22 grants to North Carolina schools and YMCAs. https://t.co/H24y3kO3lX,8,8,910142688741216262
2017-09-14 20:44:58,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/908431399648137217,RT @VolunteerMatch: Just announced! @DoGoodLiveWell and @VolunteerMatch release latest study on how doing good makes you feel good. https:/…,10,0,908431399648137217
2017-09-14 17:36:01,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/908383849276723202,".@UHC, @Optum and UnitedHealth Group donate $1 million to Florida communities affected by Hurricane Irma. https://t.co/44c1bljm1Q",30,47,908383849276723202
2017-09-14 17:11:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/908377556046446592,A @UHC and @VolunteerMatch study finds Americans who volunteer feel healthier and happier. https://t.co/0e6XOpEv1P,12,13,908377556046446592
2017-09-12 15:36:30,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/907628997227548672,UnitedHealth Group named to Dow Jones Sustainability North America and World Indices for 19th consecutive year. https://t.co/LGRBwbOUxj,11,19,907628997227548672
2017-09-12 14:37:41,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/907614195612610560,RT @AARPCares: Every meal matters! Thanking @UnitedHealthGrp and today’s meal pack volunteers for their efforts in the fight to #EndSeniorH…,12,0,907614195612610560
2017-09-08 15:29:19,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/906177637336403968,"RT @UHC: If you are a @UHC member affected by #HurricaneIrma, call the # on the back of your ID card for help accessing care or early Rx re…",16,0,906177637336403968
2017-09-08 15:29:03,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/906177571284545536,"RT @UHC: To #UHCmembers affected by #HurricaneIrma, download Health4Me app to access ID card, network providers, &amp; benefits: https://t.co/t…",13,0,906177571284545536
2017-09-08 15:28:55,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/906177535876227072,RT @UHC: To #UHCmembers affected by #HurricaneIrma: need help accessing care? Call the  # on your ID card.,3,0,906177535876227072
2017-09-08 12:51:26,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/906137903637696513,"RT @Optum: For anyone impacted by #HurricaneIrma, @Optum is offering a free, 24/7 emotional-support help line at 866-342-6892 (toll-free)",40,0,906137903637696513
2017-09-07 15:30:03,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/905815435576307712,"6th annual National Medicare Education Week, Sept. 15-21, empowers people with information before Open Enrollment. https://t.co/WwThjhWBoA",8,10,905815435576307712
2017-09-07 14:03:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/905793527703117824,"RT @DavisDistrictB: Free Urgent Care - UT-RGV Unimovil is here thru Fri. at 9100 Tidwell providing free tetanus shots, stitches and other c…",23,0,905793527703117824
2017-09-05 14:34:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/905076553779998721,.@UHC simplifies drug prescribing experience for care providers and patients with PreCheck MyScript. https://t.co/IUjFikFAvo,10,17,905076553779998721
2017-08-29 14:11:59,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/902534299316084736,RT @Optum: News release: Optum and The Advisory Board Company’s Health Care Business to Combine: https://t.co/TZihSNx7HH,22,0,902534299316084736
2017-08-27 18:47:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/901878731400208386,"If you are a @UHC member affected by #HurricaneHarvey, following is information on how to continue access to care: https://t.co/QNmTPSYBG3",17,35,901878731400208386
2017-08-26 18:00:01,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/901504519196073986,"If you are a @UHC member affected by #HurricaneHarvey, call the # on the back of your ID card for help accessing care or early Rx refills.",16,14,901504519196073986
2017-08-26 16:00:01,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/901474321276837889,"If you are a @UHC member affected by #HurricaneHarvey, download the Health4Me app to access ID card. https://t.co/vLqPuYxCsD",8,8,901474321276837889
2017-08-26 00:00:02,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/901232732432474114,"For anyone impacted by #HurricaneHarvey, @Optum is offering a free, 24/7 emotional-support help line at 866-342-6892 (toll-free)",34,21,901232732432474114
2017-08-25 21:32:30,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/901195607213318150,"To #UHCmembers affected by #HurricaneHarvey, download Health4Me app to access ID card, network providers, &amp; benefits:https://t.co/vLqPuYxCsD",7,10,901195607213318150
2017-08-25 20:39:29,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/901182262733099008,To Texas #UHCmembers affected by #HurricaneHarvey: need help accessing care? Call the # on your ID card or visit: https://t.co/QNmTPSYBG3,12,14,901182262733099008
2017-08-25 20:38:27,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/901182002879242240,To Louisiana #UHCmembers affected by #HurricaneHarvey: need help accessing care? Call the # on your ID card or visit:https://t.co/1ltURCgD6D,4,8,901182002879242240
2017-08-22 18:22:29,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/900060621823193089,.@OptumRx Opioid Risk Management program leads to better outcomes for patients and clients. https://t.co/8VvzjFkCEh,8,14,900060621823193089
2017-08-18 20:38:51,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/898645391285014529,".@myUHC awards $234,000 in grants to improve access to care in rural Kansas. https://t.co/ALa7BJlAFv",8,24,898645391285014529
2017-08-18 16:10:54,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/898577955764314112,"Through new community partnerships, @UHCCS is helping to improve care for Kansas families throughout the state. https://t.co/TlX29GyVoa",7,24,898577955764314112
2017-08-16 10:55:31,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/897773812267315203,UnitedHealth Group Announces New Leadership Roles https://t.co/OsjJGabQah,34,37,897773812267315203
2017-08-11 21:09:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/896116261867757569,"UHG President Wichmann talks future of tech in health care, importance of entrepreneurship and more with @MSPBJnews. https://t.co/Wl7oqwBpfZ",34,39,896116261867757569
2017-08-11 19:30:03,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/896091358275842048,Thank you to our employees who volunteered w/ @NelsonDollar36 and @FoodBankCENC today. Together we can help NC fami… https://t.co/EwCNXWxuaz,5,17,896091358275842048
2017-08-07 20:09:10,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/894651654045409280,Wounded veterans to cycle 500-plus miles from Minneapolis to Chicago during @UHC Great Lakes Challenge. https://t.co/OxsSXuRSbN,16,28,894651654045409280
2017-08-07 12:45:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/894539875185303552,UnitedHealth Group names two new directors. https://t.co/IGzrjjkYeR,2,2,894539875185303552
2017-07-27 19:57:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/890662325954457601,.@myUHC and @Optum support people affected by floods in Iowa. https://t.co/CNxggwpZ0W,3,8,890662325954457601
2017-07-27 19:30:36,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/890655681686061056,".@myUHC and @Optum support people affected by floods in Wisconsin.
https://t.co/YXf3PjKVv5",2,8,890655681686061056
2017-07-19 19:21:26,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887754270988263424,Four Wisconsin nonprofits awarded $100K in grants from @myUHC to improve independence for people with disabilities. https://t.co/GT7CXNXpkK,4,7,887754270988263424
2017-07-18 13:11:39,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887298824208875520,#UNHQ2 tweets contain non-GAAP financial measures reconciled to GAAP at https://t.co/BqXqNXGavR $UNH,0,4,887298824208875520
2017-07-18 13:11:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887298661838934017,#UNHQ2 tweets contain forward-looking statements subject to risks &amp; results could differ materially. Please see https://t.co/V9TgJlUx9Q $UNH,2,4,887298661838934017
2017-07-18 13:08:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887297907069726720,"$UNH We have increased our outlook for 2017 adjusted net earnings to a more narrow and higher range, of $9.75 to $9.90 per share. #UNHQ2",2,14,887297907069726720
2017-07-18 13:07:28,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887297770645860354,"$UNH We expect cash flows from operations of approximately $12 billion for full year 2017, an increase of 22.5% over 2016. #UNHQ2",2,9,887297770645860354
2017-07-18 13:06:51,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887297617285328896,$UNH Our Board increased our dividend payment rate by 20% to $3.00 per share annually at our June Board meeting. #UNHQ2,0,7,887297617285328896
2017-07-18 13:05:55,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887297379849973761,$UNH Q2 adjusted EPS rose 26% to $2.46 per share. #UNHQ2,1,6,887297379849973761
2017-07-18 13:05:53,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887297374435106817,$UNH Our net earnings to shareholders grew 30% year-over-year to $2.3 billion in Q2. #UNHQ2,1,6,887297374435106817
2017-07-18 13:05:24,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887297252401795073,$UNH Our consolidated earnings from operations exceeded $3.7 billion in Q2. #UNHQ2,0,4,887297252401795073
2017-07-18 13:04:57,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887297137465335808,"$UNH Consolidated revenues grew 7.7%, surpassing $50 billion in a quarter, for the first time. #UNHQ2",0,3,887297137465335808
2017-07-18 12:59:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887295640547577857,$UNH #Optum’s Q2 earnings from operations grew 20.5% to $1.5 billion. #UNHQ2,1,2,887295640547577857
2017-07-18 12:58:30,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887295516329029632,$UNH #Optum Q2 revenues increased by $2 billion or 10% to $22.7 billion. #UNHQ2,1,4,887295516329029632
2017-07-18 12:56:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887294886063591425,"$UNH #UnitedHealthcare earnings from operations exceeded $2.2 billion in Q2, growing 13.9%. #UNHQ2",0,1,887294886063591425
2017-07-18 12:55:39,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887294795777028096,$UNH #UnitedHealthcare businesses grew Q2 revenues by $3.2 billion or nearly 9% to $40.8 billion. #UNHQ2,0,3,887294795777028096
2017-07-18 12:52:38,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887294038386323456,$UNH Wichmann: Exceptional results in second quarter for UnitedHealthcare. #UNHQ2,0,3,887294038386323456
2017-07-18 12:52:30,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887294006157344768,"$UNH Wichmann: UNH For the first half of 2017, adjusted net earnings grew 28% year-over-year to $4.83 per share. #UNHQ2",0,3,887294006157344768
2017-07-18 12:52:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887293878520483840,"$UNH Wichmann: UNH generated strong cash flows, up 29% YOY, as adjusted net earnings grew 26% over last year’s Q2 to $2.46 per share. #UNHQ2",6,10,887293878520483840
2017-07-18 12:51:33,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887293767425896448,"$UNH Wichmann: In Q2, the Company produced strong and balanced revenue growth, pacing to exceed the $200 billion mark this year. #UNHQ2",0,4,887293767425896448
2017-07-18 12:50:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887293376307105794,"$UNH President Wichmann: We serve more people, more consistently, with greater satisfaction than ever. #UNHQ2",1,3,887293376307105794
2017-07-18 12:49:00,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887293124409774080,$UNH CEO Hemsley: Society will continue to need and drive change in health care.  We will continue to adapt and evolve with it. #UNHQ2,0,3,887293124409774080
2017-07-18 12:48:28,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887292990473089028,$UNH CEO Hemsley: One important constant is our commitment to “Mission” and the quality of our work. #UNHQ2,7,15,887292990473089028
2017-07-18 12:47:06,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887292643847360516,$UNH Q2 2017 earnings press release is available here https://t.co/uHxE2n7mnx #UNHQ2,0,2,887292643847360516
2017-07-18 12:46:34,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887292510158106624,#UNHQ2 tweets contain non-GAAP financial measures reconciled to GAAP at https://t.co/Y4QTXNhkwK $UNH,0,2,887292510158106624
2017-07-18 12:46:09,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887292407707992067,#UNHQ2 Our tweets contain forward-looking statements subject to risks &amp; results could differ materially. $UNH Visit https://t.co/Z0j1P1LgXS,0,3,887292407707992067
2017-07-18 12:30:33,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887288481562624001,$UNH Our Q2 2017 earnings call will begin shortly. We will be sharing highlights here on Twitter. #UNHQ2,0,2,887288481562624001
2017-07-18 10:08:57,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887252846047109122,$UNH Q2 2017 earnings press release is available. #UNHQ2 https://t.co/CF8wSDxJhj,0,3,887252846047109122
2017-07-18 00:38:30,UnitedHealth Group,https://twitter.com/UnitedHealthGrp/status/887109288304529410,"$UNH Our Q2 2017 Earnings Call is scheduled for July 18, 2017 at 8:45AM ET. We will be sharing highlights here on Twitter. #UNHQ2",2,7,887109288304529410
