created_at,company,url,text,retweets,likes,id
2017-11-30 00:24:48,Chevron,https://twitter.com/Chevron/status/936028202199404544,"RT @ChevronCR: We're working with @SavetheChildren to expand their Journey of Hope program, which works to help children bounce back from e…",8,0,936028202199404544
2017-11-29 00:04:04,Chevron,https://twitter.com/Chevron/status/935660596178980865,CEO Watson on #communication strategies for success: https://t.co/g5Ob1yI4sf https://t.co/f5b3O4Sfpa,19,33,935660596178980865
2017-11-28 14:42:34,Chevron,https://twitter.com/Chevron/status/935519290647859200,@Me34975876 Hi- Thx 4 bringing this to our attention. We'll pass this along to the appropriate parties. Please DM us the station location.,0,0,935519290647859200
2017-11-28 14:39:28,Chevron,https://twitter.com/Chevron/status/935518510977048577,@EdenUSA Hello- Thx 4 bringing this to our attention. We'll pass this along to the appropriate parties. Please DM us the station location.,0,0,935518510977048577
2017-11-27 19:28:29,Chevron,https://twitter.com/Chevron/status/935228855282995200,@shaylabruh Please email us at cccweb@chevron.com or call us at 855-285-9595. We'll pass this along to the appropriate parties,0,1,935228855282995200
2017-11-27 16:50:31,Chevron,https://twitter.com/Chevron/status/935189101095112712,@ArlinB2 Thanks for bringing this to our attention. We'll pass this along to the appropriate parties. Please Direct… https://t.co/cPHz6RmjQp,0,0,935189101095112712
2017-11-27 16:42:32,Chevron,https://twitter.com/Chevron/status/935187092388433920,@FreshVokes Thanks for bringing this to our attention. We apologize for your experience and will pass this along to the appropriate parties.,0,0,935187092388433920
2017-11-27 16:32:37,Chevron,https://twitter.com/Chevron/status/935184596051865600,@AIndoria Thanks for bringing this to our attention. We'll pass this along to the appropriate parties. Please Direc… https://t.co/SXS7b1Nu9m,0,0,935184596051865600
2017-11-25 23:45:30,Chevron,https://twitter.com/Chevron/status/934568761524355073,@anthony14691834 Thanks for your interest in Chevron. You can find job openings on our Careers site at: https://t.co/XbInPLcs23.,0,0,934568761524355073
2017-11-25 23:43:25,Chevron,https://twitter.com/Chevron/status/934568235118288896,@dylanlloyd Thanks for bringing this to our attention. We'll pass this along to the appropriate parties. Please DM us the station location.,0,1,934568235118288896
2017-11-22 21:44:57,Chevron,https://twitter.com/Chevron/status/933451257422983168,@jennhanin Thanks for bringing this to our attention. We'll pass this along to the appropriate parties,0,0,933451257422983168
2017-11-22 17:28:07,Chevron,https://twitter.com/Chevron/status/933386622925619200,"Jessica, a cyber threat intelligence analyst, works to keep our information, operations &amp; our people safe.… https://t.co/Kbc7jDW8wa",24,54,933386622925619200
2017-11-20 16:48:34,Chevron,https://twitter.com/Chevron/status/932651896803876864,@egoldy Please send a DM w/ your contact info (email/phone) &amp; station location and we'll pass this along to the appropriate parties.,0,1,932651896803876864
2017-11-20 16:43:27,Chevron,https://twitter.com/Chevron/status/932650609693614080,@Deddpooll Thanks for bringing this to our attention. We'll pass this along to the appropriate parties.,0,1,932650609693614080
2017-11-17 18:22:32,Chevron,https://twitter.com/Chevron/status/931588380860846080,We use design &amp; #datascience to ensure operational safety &amp; endurance through varying natural conditions – includin… https://t.co/4pN7kYjBYI,53,222,931588380860846080
2017-11-15 22:28:28,Chevron,https://twitter.com/Chevron/status/930925494782001152,@lilaannelove Hi- Thanks for bringing this to our attention. We'll pass this along to the appropriate parties.,0,2,930925494782001152
2017-11-15 21:49:01,Chevron,https://twitter.com/Chevron/status/930915567736934406,@BurchfieldChet Thanks for bringing this to our attention. We'll pass this along to the appropriate parties.,0,2,930915567736934406
2017-11-14 22:43:00,Chevron,https://twitter.com/Chevron/status/930566765389627392,@zacoda Please send a DM us the station location and we'll pass this along to the appropriate parties,0,1,930566765389627392
2017-11-14 22:33:44,Chevron,https://twitter.com/Chevron/status/930564430978527232,"Congratulations to Chevron VP S. Shariq Yosufzai, named Chair of the American Institute of Chemical Engineers (AICh… https://t.co/Qi8eCYieuo",16,54,930564430978527232
2017-11-13 22:01:31,Chevron,https://twitter.com/Chevron/status/930193937570156544,@Bvyse19 Please email us at cccweb@chevron.com or call us at 855-285-9595. We'll pass this along to the appropriate parties.,0,1,930193937570156544
2017-11-13 20:02:28,Chevron,https://twitter.com/Chevron/status/930163977023381505,Love who you are. Love where you work. A perfect score 13 years in a row. @HRC 2018 Corporate Equality Index.… https://t.co/luS5gzSieL,26,36,930163977023381505
