created_at,company,url,text,retweets,likes
2017-11-29 05:18:23,McDonald's,https://twitter.com/McDonalds/status/935739697862758401,"@shoonabee It’s like that old saying “The stomach wants what the stomach wants.” Shoona, will we see you soon?",0,0
2017-11-29 05:08:23,McDonald's,https://twitter.com/McDonalds/status/935737180961591296,"@abbs_doughty61 Aw, we're blushing now! ☺",0,0
2017-11-29 04:28:30,McDonald's,https://twitter.com/McDonalds/status/935727141152534528,"@jayxcaroline Tyrone sounds like a keeper! ""Operation: Get that girl a cookie!""",1,2
2017-11-29 04:23:25,McDonald's,https://twitter.com/McDonalds/status/935725864301531138,@_liligirl_ You're welcome! Come see us again anytime. :),0,0
2017-11-29 04:23:25,McDonald's,https://twitter.com/McDonalds/status/935725864284839937,"@sorajourney Good choice, Charla! Glad to have you back. :)",0,0
2017-11-29 04:23:25,McDonald's,https://twitter.com/McDonalds/status/935725863995367427,@ShaneaMichelle_ Keep calm and get a McDonald's Coca-Cola! 😉,0,1
2017-11-29 04:23:25,McDonald's,https://twitter.com/McDonalds/status/935725863726993408,"@Mirandacxrenae Oh no, don't cry, Miranda! We'll always be here when you need us most. :)",0,0
2017-11-29 04:23:25,McDonald's,https://twitter.com/McDonalds/status/935725863408230402,"@ItsLydiaPorter We're pretty irresistible, Lydia! After all, the stomach wants what the stomach wants.",0,1
2017-11-29 04:18:28,McDonald's,https://twitter.com/McDonalds/status/935724617481773057,"@SykeEdits Dylan, you sir, have great taste! We hope you have the chance to order soon. :)",0,0
2017-11-29 04:18:28,McDonald's,https://twitter.com/McDonalds/status/935724617246834688,"@brendan_Avery Oh, stop it, Brendan! 😊 But, do go on... 😉",0,1
2017-11-29 04:18:28,McDonald's,https://twitter.com/McDonalds/status/935724616961667072,"@becca_lucus Air high-five, Becca! 😍",1,1
2017-11-29 04:18:28,McDonald's,https://twitter.com/McDonalds/status/935724616814874624,"@SLick_Hamilton The tenders craze is real! There may be a pause as we catch up to demand, but they’ll be back before you know it!",0,0
2017-11-29 03:38:25,McDonald's,https://twitter.com/McDonalds/status/935714539408109568,@Mariiriii Alert! We have a McD’s emergency! Someone get Maria a Coca-Cola stat!,1,3
2017-11-29 01:13:28,McDonald's,https://twitter.com/McDonalds/status/935678061672091649,@coleworldcurls Sounds good to us! We're always craving the opportunity to see more of you. :),1,0
2017-11-29 00:58:25,McDonald's,https://twitter.com/McDonalds/status/935674275700400130,"@Lijiah_V34 Here's the scoop, Lijiah! The shake and soft serve ice cream machines undergo heat treatment cycles eve… https://t.co/6wtEbAgFMe",1,2
2017-11-28 23:33:27,McDonald's,https://twitter.com/McDonalds/status/935652890697453569,"@urbanarv Good question, Arv! We’ve stuck to the same recipe that one of our franchisees developed back in 1961, bu… https://t.co/ELTJPablNd",1,1
2017-11-28 23:33:27,McDonald's,https://twitter.com/McDonalds/status/935652890500370432,@wendy_wiggins @KarleyAnnL Loves short walks to McDonald's? Your roommate sounds like a keeper to us!,1,4
2017-11-28 23:28:24,McDonald's,https://twitter.com/McDonalds/status/935651620267921408,"@olivia_harris34 Thanks, Liv! We must be hearing the same tune, because that’s music to our ears.",2,2
2017-11-28 23:28:24,McDonald's,https://twitter.com/McDonalds/status/935651620012089344,@_terinnnnnn Yaaaaaaaasssss! 🙌,1,0
2017-11-28 23:23:29,McDonald's,https://twitter.com/McDonalds/status/935650381597638656,"@_christyGIRL Yep, the Holiday Pies are back in select locations! Be sure to call your local McD's before heading over!",1,0
2017-11-28 23:23:29,McDonald's,https://twitter.com/McDonalds/status/935650381429866498,"@t_lex_437 We'll always be there when you need us most, Lexi! We hope to see you again soon.",1,1
2017-11-28 23:13:26,McDonald's,https://twitter.com/McDonalds/status/935647852616933376,"@AlexWhitten Alex, swing by anytime! We're always happy to see you. :)",1,0
2017-11-28 22:58:29,McDonald's,https://twitter.com/McDonalds/status/935644091383255040,"@shorty_val22 Thanks for sharing, Val. You and Sky are welcome anytime!",1,0
2017-11-28 22:53:27,McDonald's,https://twitter.com/McDonalds/status/935642824015601665,@charlotteh2208 Friends that bring McDonald's are the best kind of friends! Thanks for sharing! :),2,1
2017-11-28 22:53:27,McDonald's,https://twitter.com/McDonalds/status/935642823575121921,"@iamlaurynn Thanks for thinking about us, Lauryn! Hope to see you soon!",2,0
2017-11-28 22:53:27,McDonald's,https://twitter.com/McDonalds/status/935642823243845632,"@bsteeez Oh, the anticipation! Can't wait to see you. :)",1,0
2017-11-28 22:48:25,McDonald's,https://twitter.com/McDonalds/status/935641557742469120,"@dalillaaa_ Right!? Happy to hear you’re a McGriddles fan, Dalila!",1,0
2017-11-28 22:48:25,McDonald's,https://twitter.com/McDonalds/status/935641557453230080,@baaabymon We're pretty sure our fries are why the happy face was invented!,2,1
2017-11-28 22:28:28,McDonald's,https://twitter.com/McDonalds/status/935636537408131072,"@LizaDobish We miss seeing you around the restaurant, Aimee! We can't wait for your visit.",2,8
2017-11-28 22:28:28,McDonald's,https://twitter.com/McDonalds/status/935636537206870016,"@jazzy_j_97 Yay! 3 cheers for, Jasmine! If only we could all be so lucky :)",1,2
2017-11-28 22:28:28,McDonald's,https://twitter.com/McDonalds/status/935636536934182912,"@andreaa12396 The dream can be real, Andrea! We hope to see you soon.",1,2
2017-11-28 22:28:28,McDonald's,https://twitter.com/McDonalds/status/935636536783196160,"@doherty_millie Aw, you must be a real SWEETheart, Millie! You two were made for each other! :)",1,2
2017-11-28 22:23:30,McDonald's,https://twitter.com/McDonalds/status/935635285588742144,"@KTCrimson Hi Katie! None of our toys are meant to be restricted by gender, and we would like them to be enjoyed by… https://t.co/WSgkIWoaFZ",1,4
2017-11-28 22:18:27,McDonald's,https://twitter.com/McDonalds/status/935634018791542784,"@Sage761 The tenders craze is real, Ephraim! There may be a pause as we catch up to demand, but they’ll be back before you know it!",1,2
2017-11-28 22:13:25,McDonald's,https://twitter.com/McDonalds/status/935632749007982592,"@ffarrales Hi, Faye! You know what else is good? Knowing that you love our buffalo sauce so much! See you soon :)",1,0
2017-11-28 22:08:28,McDonald's,https://twitter.com/McDonalds/status/935631505254178817,"@75to17 Hi, Kell. None of our toys are meant to be restricted by gender, and we would like to see them enjoyed by a… https://t.co/uYB9eEqlsJ",1,0
2017-11-28 21:58:29,McDonald's,https://twitter.com/McDonalds/status/935628993243549696,"@NoemisCrochet Sorry about that, Mimi! Seems like everyone loves them just as much as we do. We’re restocking as soon as we can!",1,0
2017-11-28 21:40:30,McDonald's,https://twitter.com/McDonalds/status/935624466503229443,Send a donation @RMHC's way this #GivingTuesday and help sick kids stay close to their families. Donate in-store or… https://t.co/IvekFfpW8k,17,72
2017-11-28 21:28:23,McDonald's,https://twitter.com/McDonalds/status/935621417219055618,@jayintha Thanks! Coke + us is just the perfect match!,1,0
2017-11-28 21:23:31,McDonald's,https://twitter.com/McDonalds/status/935620192616570881,"@lorilab Alert! We have a McD’s emergency! Someone get Lori our World Famous Fries, stat!",2,1
2017-11-28 21:18:32,McDonald's,https://twitter.com/McDonalds/status/935618938154700800,"@danipaige2113 Hey, Dani. It’s like that old saying “The stomach wants what the stomach wants”. Hope to see you soon! :)",1,0
2017-11-28 21:03:26,McDonald's,https://twitter.com/McDonalds/status/935615138991833089,"@Carina_Marino Thanks for reaching out, Carina!  We recommend taking a look at the FAQ section in the app for more information.",1,0
2017-11-28 21:03:26,McDonald's,https://twitter.com/McDonalds/status/935615138991824896,"@johnny_k @kassianimenas @AubreyRubecca @dorcas Sorry, what was the question? You lost us at McFlurry…😋 😉 😍 👍",1,2
