created_at,company,url,text,retweets,likes
2017-11-29 00:25:48,American Express,https://twitter.com/AmericanExpress/status/935666066306592768,@ubernanners We’re sorry to hear this. Please speak with the front desk at The Centurion Lounge so we can look into… https://t.co/X01YKtx9rV,0,0
2017-11-29 00:21:50,American Express,https://twitter.com/AmericanExpress/status/935665068255203329,@Healestates Connecting you with @AskAmex to see if they can help look into this. ^E,0,0
2017-11-28 19:41:56,American Express,https://twitter.com/AmericanExpress/status/935594629407363073,"For “unexpected, delicious Italian food” in NYC, #AmexTravel Destination Manager, Kyle, recommends @altroparadiso.… https://t.co/J7uWP1EJIx",0,9
2017-11-28 19:27:01,American Express,https://twitter.com/AmericanExpress/status/935590874368696320,@NahideCrisp Looping in @AskAmexUK to see if they can assist with this. ^E,0,0
2017-11-28 18:28:41,American Express,https://twitter.com/AmericanExpress/status/935576195957166080,@Pattistl Can our social servicing team @AskAmex assist with anything. ^E,0,0
2017-11-28 17:00:50,American Express,https://twitter.com/AmericanExpress/status/935554087386480641,@aunz_z If you booked through Amex Travel please give us a call at 1-800-297-2977 or you can give the airline a cal… https://t.co/mm2H8CL5Bg,0,0
2017-11-28 16:59:01,American Express,https://twitter.com/AmericanExpress/status/935553628865286144,@LolaCapricola Unfortunately we cannot assist with travel changes on Twitter. Please call Amex Travel 1-800-297-297… https://t.co/6hRcrOjURx,0,0
2017-11-28 16:56:01,American Express,https://twitter.com/AmericanExpress/status/935552874515492865,@PointsToPointB We're happy to hear you like it. Have a good trip. ^E,0,1
2017-11-28 16:55:32,American Express,https://twitter.com/AmericanExpress/status/935552752125661184,@RHLSTHRM Connecting you with our social customer care team @AskAmex to assist. ^E,0,0
2017-11-28 16:15:37,American Express,https://twitter.com/AmericanExpress/status/935542704985051136,"Our latest Corporate Social Responsibility report - ""The Service Effect"" - in this week's #CSR Now! by @TimMcClimon… https://t.co/OrVZuqAQr1",1,7
2017-11-28 15:55:01,American Express,https://twitter.com/AmericanExpress/status/935537520561057792,@nishan01234 Looping in @AmexIndia to help look into this. ^E,0,0
2017-11-28 15:54:03,American Express,https://twitter.com/AmericanExpress/status/935537280340684800,@ktbautista1 Connecting you with @AskAmex to help answer your question. ^E,0,1
2017-11-28 15:49:01,American Express,https://twitter.com/AmericanExpress/status/935536012796755968,"@yoomisk1 hi, looping in @AskAmex to see if they can assist with your question. ^A",0,0
2017-11-28 15:46:32,American Express,https://twitter.com/AmericanExpress/status/935535388231430144,@AllenHorton1322 sorry to hear this. Adding @AskAmex to see if they can try to look into this. ^A,0,0
2017-11-28 15:45:40,American Express,https://twitter.com/AmericanExpress/status/935535168890327040,"@JewDontKnow hi, adding @AskAmex to assist with your question. ^A",0,0
2017-11-28 15:45:05,American Express,https://twitter.com/AmericanExpress/status/935535022106345472,"@wookiee hi, bringing in @AskAmex to assist with your question. ^A",0,0
2017-11-28 15:44:32,American Express,https://twitter.com/AmericanExpress/status/935534882809372674,@getlaxman sorry to hear about this. Looping in @AskAmex to see if they can help. ^A,0,0
2017-11-28 15:44:01,American Express,https://twitter.com/AmericanExpress/status/935534753524174848,"@will_morrisavfc hi, looping in @AskAmex to assist with your question. ^A",0,0
2017-11-28 01:41:00,American Express,https://twitter.com/AmericanExpress/status/935322603094532096,"@KristinaRaper1 hi, connecting you to @AskAmex to see if they can try to look into this. ^A",0,1
2017-11-28 01:39:32,American Express,https://twitter.com/AmericanExpress/status/935322234872320002,"@Baut hi, connecting you to @AskAmex. ^A",0,0
2017-11-27 22:08:35,American Express,https://twitter.com/AmericanExpress/status/935269146392133632,"@Chris_Fenner_ hi Chris, sorry to hear this. Connecting you to @AskAmex for assistance. ^A",0,0
2017-11-27 22:08:01,American Express,https://twitter.com/AmericanExpress/status/935269001399283712,@RobSaldanaMBA sorry to hear this. Is there something our customer care team @AskAmex can try to assist you with? ^A,0,0
2017-11-27 22:07:35,American Express,https://twitter.com/AmericanExpress/status/935268894696202241,"@ParkViewClinic_ hi, connecting you to @AskAmexUK to see if they can assist. ^A",0,0
2017-11-27 22:07:10,American Express,https://twitter.com/AmericanExpress/status/935268791004598273,"@Nujipu hi, looping in @AskAmex to see if they can help. ^A",0,0
2017-11-27 19:41:37,American Express,https://twitter.com/AmericanExpress/status/935232162256900096,@ProducerK4 Connecting you with @AskAmex to see if they can help. ^E,0,0
2017-11-27 19:12:32,American Express,https://twitter.com/AmericanExpress/status/935224842487558149,@coolguywill Connecting you with @AskAmexUK to see if they can help. ^E,0,0
2017-11-27 15:00:03,American Express,https://twitter.com/AmericanExpress/status/935161302057615360,Daily customers at @PureCocobeet are on a first-name basis with the friendly faces that take pride in serving truly… https://t.co/kE9whMAyQA,1,4
