created_at,company,url,text,retweets,likes
2017-10-29 20:02:53,ExxonMobil,https://twitter.com/exxonmobil/status/924728264526061568,.@RebuildingHou volunteers and @ChipGaines pitching in and removing siding damaged by #Harvey floodwater.… https://t.co/wgx6g6rK8h,48,561
2017-10-29 18:05:39,ExxonMobil,https://twitter.com/exxonmobil/status/924698761317765122,"Doris, our homeowner, meets @ChipGaines and @joannagaines for the first time. #RebuildingOurBackyard https://t.co/Nn5FSCVe9r",10,66
2017-10-29 17:41:43,ExxonMobil,https://twitter.com/exxonmobil/status/924692738339155969,RT @chipgaines: Here teaming up with @rebuildinghou and @exxonmobil for some reno and to do some good close to home.  #RebuildingOurBackyar…,69,0
2017-10-29 17:19:51,ExxonMobil,https://twitter.com/exxonmobil/status/924687234154065920,So excited to get started on our #RebuildingOurBackyard reno with @RebuildingHou @chipgaines @joannagaines https://t.co/oIgGMF9818,17,41
2017-10-28 17:07:16,ExxonMobil,https://twitter.com/exxonmobil/status/924321683082829824,"#WE17 is coming to an end, but we hope all these accomplished women in STEM leave as inspired as our own engineer L… https://t.co/EJnVDpunLi",12,29
2017-10-28 15:06:08,ExxonMobil,https://twitter.com/exxonmobil/status/924291196582842368,We’re having such a great time at this year’s #WE17 supporting skilled engineers like Andrea. 👩‍🔬 https://t.co/Uv4iOb21fD,15,41
2017-10-27 20:00:20,ExxonMobil,https://twitter.com/exxonmobil/status/924002845069754369,Today we acquired interest in a block containing Brazil’s Carcara oil field from Statoil adding +1.25M net acres… https://t.co/zKsPrtIKm1,13,46
2017-10-27 19:03:13,ExxonMobil,https://twitter.com/exxonmobil/status/923988471643074560,Proud to join forces w/ fellow Texans @RebuildingHou @chipgaines @joannagaines to rebuild a home hit hard by… https://t.co/Xowisb1oqQ,26,55
2017-10-27 17:04:03,ExxonMobil,https://twitter.com/exxonmobil/status/923958483388633088,"Congratulations to our own Mark Albers, who is being recognized at #WE17 for his contribution to the advancement of… https://t.co/6qyLoi1Dhe",13,60
2017-10-27 14:09:53,ExxonMobil,https://twitter.com/exxonmobil/status/923914651494174725,Earnings rise 50 percent to $4 billion on solid business performance https://t.co/xIZlQ4DJH8 https://t.co/0y2BhC0pWr,30,84
2017-10-26 19:00:50,ExxonMobil,https://twitter.com/exxonmobil/status/923625483706789890,"As #WE17 is in full swing, we want to highlight another one of our talented engineers—Sarah. 👩‍🔬 https://t.co/VfLmwCWCls",7,21
2017-10-26 17:31:20,ExxonMobil,https://twitter.com/exxonmobil/status/923602962987081728,#TBT Monday when our employees took on @Max33Verstappen in the @Mobil1 @F1 simulator at our Houston campus #USGP https://t.co/iQddbSHJ78,9,37
2017-10-26 15:13:48,ExxonMobil,https://twitter.com/exxonmobil/status/923568348742418433,"#WE17 is here! Britney, one of our gifted engineers, shares why she loves being a part of @SWEtalk and this impactf… https://t.co/VRhWpaLJp6",7,25
2017-10-25 17:31:06,ExxonMobil,https://twitter.com/exxonmobil/status/923240516300476417,Neuquén Province approves ExxonMobil’s $200M initial investment in Los Toldos I South Block. https://t.co/zz4sZAjORv https://t.co/DOXTDVYC46,26,43
2017-10-24 19:06:46,ExxonMobil,https://twitter.com/exxonmobil/status/922902201990897665,"Another day closer to #WE17 and we can't wait. Today, we're celebrating another amazing engineer, Shawn. 👩‍🔬 https://t.co/TpGg7j3Iyx",18,45
2017-10-24 15:00:33,ExxonMobil,https://twitter.com/exxonmobil/status/922840238782865408,What’s so exciting about fuel cells? They generate power like a battery and could potentially be used to cut CO2 em… https://t.co/p2FEOfnKzk,67,90
2017-10-23 17:03:28,ExxonMobil,https://twitter.com/exxonmobil/status/922508784181882880,"Proud to support this week's #WE17 conference. To celebrate, we’re highlighting some of our talented engineers, sta… https://t.co/XHfPHV9yws",18,50
2017-10-21 23:58:21,ExxonMobil,https://twitter.com/exxonmobil/status/921888419462242304,RT @redbullracing: Howdy partner! 🤠 Daniel stops by @ExxonMobil for some good ol' American BBQ 🍗 🇺🇸 #USGP https://t.co/KV0H8eFQXo,94,0
2017-10-20 16:10:20,ExxonMobil,https://twitter.com/exxonmobil/status/921408249315975168,We are proud to celebrate 100 years of operations in Colombia. Thank you @Acipet_CO for the recognition. https://t.co/h1S78x0Ts0,6,29
2017-10-20 15:07:06,ExxonMobil,https://twitter.com/exxonmobil/status/921392336768307201,"Our Fawley Refinery is the largest in the UK, processing ~12 million tons of crude oil per year. #FacilitySpotlight https://t.co/OzUPiUdA1s",36,66
2017-10-19 20:15:06,ExxonMobil,https://twitter.com/exxonmobil/status/921107459112128512,The answer: all of the above. Plenty of everyday items are made using oil and natural gas – including credit cards… https://t.co/1Cigo97MK4,22,45
2017-10-19 16:09:16,ExxonMobil,https://twitter.com/exxonmobil/status/921045595858587648,#Poll: Which of these products are made from oil and natural gas?,13,22
2017-10-18 18:25:01,ExxonMobil,https://twitter.com/exxonmobil/status/920717366962638848,Today we acquired our first oil terminal in the Permian Basin to support our growing production in the region.… https://t.co/Z1hFv6c3NN,18,77
2017-10-18 15:47:14,ExxonMobil,https://twitter.com/exxonmobil/status/920677662183567362,Celebrating the last frontier and our hardworking employees from the Beaufort Sea to the Kenai Peninsula #AlaskaDay https://t.co/ERHzJz2ZO1,10,40
2017-10-18 14:52:32,ExxonMobil,https://twitter.com/exxonmobil/status/920663894372356096,RT @DougBurgum: Incredibly grateful to @exxonmobil for $13million to implement @NMSI Laying the Foundation program - STEAM training for tea…,11,0
2017-10-17 19:17:47,ExxonMobil,https://twitter.com/exxonmobil/status/920368260356460544,ExxonMobil begins production on new polyethylene line at Mont Belvieu plastics plant #GrowingTheGulf… https://t.co/OfOPSutxsO,21,60
2017-10-17 18:35:00,ExxonMobil,https://twitter.com/exxonmobil/status/920357491577380864,Excited that our own Vijay Swarup will be on the “Harnessing Nature to Create a Sustainable Future” panel @SXSW… https://t.co/xbXSEJKrxe,4,15
2017-10-17 15:52:26,ExxonMobil,https://twitter.com/exxonmobil/status/920316583121227776,"In our European Tech Center, we test plastic films used in overwrap &amp; shrink packaging with the blown film line mac… https://t.co/d6RAcu3Xlb",7,31
2017-10-16 20:10:59,ExxonMobil,https://twitter.com/exxonmobil/status/920019262240116741,"As a leading producer of bitumen, AKA asphalt, we’re not only paving the way for cars &amp; trucks, we’re making U.S. r… https://t.co/p59ldVXt0u",13,60
2017-10-13 17:48:25,ExxonMobil,https://twitter.com/exxonmobil/status/918896217593171968,"Oil production in Indonesia continues to grow and exceed expectations, producing 200,000+ barrels per day.… https://t.co/lG9ttwnXuh",27,56
2017-10-10 15:27:56,ExxonMobil,https://twitter.com/exxonmobil/status/917773700216377345,Why is today #ALD17? Learn about the daughter of Lord Byron and the mother of computer programming.… https://t.co/0ife7v6lgs,12,21
2017-10-09 15:05:39,ExxonMobil,https://twitter.com/exxonmobil/status/917405705577095169,"#WorldSpaceWeek may be ending, but we plan to continue inspiring the next generation of astronauts by investing in… https://t.co/D9JnzLRFjO",9,57
2017-10-07 13:48:11,ExxonMobil,https://twitter.com/exxonmobil/status/916661435421331462,Our delegation at #WFGM17 - highlighting the importance of creating opportunities for women in #STEM @Womens_Forum https://t.co/z6mDkDSojk,22,60
2017-10-06 17:10:07,ExxonMobil,https://twitter.com/exxonmobil/status/916349865222959104,Energy manufactured in the U.S. helps support 10 million jobs nationwide and adds $20 billion/year to the economy… https://t.co/lqlbNmVMQI,37,80
2017-10-06 16:07:41,ExxonMobil,https://twitter.com/exxonmobil/status/916334153947369472,RT @Womens_Forum: Cultivating the next generation of daring #leaders. April Feick @exxonmobil #WFGM17 #nextgen https://t.co/6WvBtm5uHd,8,0
2017-10-05 16:08:51,ExxonMobil,https://twitter.com/exxonmobil/status/915972060769345538,The successful Turbot-1 well marks our fifth discovery offshore Guyana. https://t.co/jQaMusl4ZW https://t.co/BKvMk67cvz,41,61
2017-10-04 14:51:14,ExxonMobil,https://twitter.com/exxonmobil/status/915590138201280512,Learn more about our potentially game-changing carbon capture technology #EnergyLivesHere https://t.co/UpLaw41hec,59,78
2017-10-03 15:18:21,ExxonMobil,https://twitter.com/exxonmobil/status/915234573910503430,"With fuel cell technology, we could one day capture up to 90% of CO2 from #natgas power plants while also producing… https://t.co/idjC6WDIyK",61,100
2017-10-02 16:29:13,ExxonMobil,https://twitter.com/exxonmobil/status/914890021068525575,"Proud of our hardworking people, who help keep America moving #EnergyLivesHere https://t.co/J6uGDRx0J0",26,63
2017-10-01 14:42:58,ExxonMobil,https://twitter.com/exxonmobil/status/914500892979843073,Proud of colleagues at ExxonMobil Mexico for supporting earthquake recovery #Chiapas #Oaxaca @CruzRoja_MX More:… https://t.co/TnvCnO2AdX,23,57
2017-09-28 16:00:31,ExxonMobil,https://twitter.com/exxonmobil/status/913433246540681216,What if you could meet the growing demand for certain plastics while reducing energy consumption and cutting emissi… https://t.co/FPyIskRdj7,34,67
2017-09-28 14:30:30,ExxonMobil,https://twitter.com/exxonmobil/status/913410593834569730,@thelongmile Hi Mark – thank you for contacting us. Please send us a private message with the station location.,0,1
2017-09-27 20:58:41,ExxonMobil,https://twitter.com/exxonmobil/status/913145896971522049,"Thanks to @NTFB and our volunteers for their great work last week. More than 43,000 meals were packed for North Tex… https://t.co/28l6BVY1Ac",16,69
2017-09-27 18:09:25,ExxonMobil,https://twitter.com/exxonmobil/status/913103296985993216,"This morning we announced the addition of 22,000 acres in the Delaware and Midland Basins in the Permian.… https://t.co/adJN5gZMpE",33,73
2017-09-26 16:01:14,ExxonMobil,https://twitter.com/exxonmobil/status/912708653614026752,"Take a peek inside our Industrial Test Lab, where this reactor is testing out fuels of the future in our mini-pilot… https://t.co/3iWqmxInZZ",12,34
2017-09-25 21:04:58,ExxonMobil,https://twitter.com/exxonmobil/status/912422702018973696,"RT @EDFEnergyEX: BREAKING: XTO @Exxonmobil commits to cut methane from US production, midstream ops. EDF statement @MarkSBrownstein  https:…",12,0
2017-09-25 15:59:46,ExxonMobil,https://twitter.com/exxonmobil/status/912345895924060161,ExxonMobil announces new initiative to reduce methane emissions from U.S. production &amp; midstream facilities.… https://t.co/pVf3Q2AKXp,51,80
2017-09-25 14:15:10,ExxonMobil,https://twitter.com/exxonmobil/status/912319570559475712,"RT @XOM_Chemical: Welcome to @XOM_Chemical – follow us to learn about our
#chemical products &amp; check out our website https://t.co/ugIxZMdUa…",17,0
2017-09-22 19:03:17,ExxonMobil,https://twitter.com/exxonmobil/status/911304914613227520,#DYK wind turbines need more than just wind to generate energy? They rely on lubricants like ours to keep parts run… https://t.co/v5okIXDu0D,33,61
2017-09-21 20:29:25,ExxonMobil,https://twitter.com/exxonmobil/status/910964201635684358,".@ExxonMobilBTA &amp; @ExxonMobilbmt begin fuels production, chemical plants ramping up to normal operations #Harvey… https://t.co/eZmYJMr5J8",29,63
2017-09-20 15:27:13,ExxonMobil,https://twitter.com/exxonmobil/status/910525762687533057,"Many of our Baytown employees are also trained volunteer EMTs and firefighters, so they’re ready during emergencies… https://t.co/9APWFTjfyH",35,116
2017-09-18 21:00:20,ExxonMobil,https://twitter.com/exxonmobil/status/909884818661478401,Preparing our docks post #Harvey so fuel tankers can safely load cargo. https://t.co/SMgoAG0bxQ,36,76
2017-09-13 20:07:20,ExxonMobil,https://twitter.com/exxonmobil/status/908059541375516674,"Learn how our local employees used plastic piping to help restore running water to Beaumont, Texas. #TexasStrong!… https://t.co/QRGYu6OBGj",19,65
2017-09-12 22:25:17,ExxonMobil,https://twitter.com/exxonmobil/status/907731872876253187,"From helping communities to restarting facilities that power America, we're humbled by our employees' dedication.… https://t.co/NbmmoE5Mjd",33,90
2017-09-11 22:27:24,ExxonMobil,https://twitter.com/exxonmobil/status/907370017276260353,RT @fema: You should only return home when local officials say it's ok. Keep in mind #Irma may have ongoing impacts &amp; disruptions to daily…,1212,0
2017-09-11 22:09:09,ExxonMobil,https://twitter.com/exxonmobil/status/907365421619273728,We’re proud to call Texas home and be part of a community that never gives up.  #TexasStrong https://t.co/30dhzFbLzw,43,125
2017-09-10 15:12:52,ExxonMobil,https://twitter.com/exxonmobil/status/906898272635310082,Communities coming together in response to adversity: Baytown loading supplies for Beaumont #TexasStrong… https://t.co/LMATU0o99h,34,98
2017-09-09 15:53:14,ExxonMobil,https://twitter.com/exxonmobil/status/906546044451934209,"As #Irma approaches Florida, if you see something that could be price gouging, report it to the authorities: https://t.co/4iZ7mdEe59",23,63
2017-09-08 21:16:22,ExxonMobil,https://twitter.com/exxonmobil/status/906264975500615680,"For Florida residents seeking info on #Irma preparation, visit https://t.co/tfw5d6h4qO or call the 24/7 hotline: 800-342-3557",5,19
2017-09-08 14:05:24,ExxonMobil,https://twitter.com/exxonmobil/status/906156518894075904,"As we prepare for #Irma, our teams are working on plans to minimize fuel supply disruptions to our customers. https://t.co/Wed0rvDAud",38,108
2017-09-07 23:29:45,ExxonMobil,https://twitter.com/exxonmobil/status/905936155635482625,"RT @ailworth: Harvey aid via cos: When Beaumont’s H2O service failed, @exxonmobil used 36 helos to deliver H2O to employees &amp; fams https://…",19,0
2017-09-07 22:56:19,ExxonMobil,https://twitter.com/exxonmobil/status/905927741689692163,RT @exxonmobilbmt: On the ground in Beaumont distributing water and toiletries to the community. https://t.co/hKKNPeAAof,23,0
2017-09-07 17:02:52,ExxonMobil,https://twitter.com/exxonmobil/status/905838794632564736,CEO Darren Woods talks to @CNBC about our preparation for #Irma and steps to mitigate supply impacts on the public. https://t.co/JVjnADUxmm,18,36
2017-09-07 16:27:49,ExxonMobil,https://twitter.com/exxonmobil/status/905829973742817281,"CEO Darren Woods on #Harvey recovery efforts: focus on safety, people, communities &amp; supplying fuel to customers. https://t.co/nLRTCRaiYG",34,51
2017-09-06 23:02:10,ExxonMobil,https://twitter.com/exxonmobil/status/905566827618717696,RT @exxonmobilbmt: Thank you to all the first responders and volunteers helping Beaumont get back on its feet. #BeaumontStrong,15,0
2017-09-06 22:39:09,ExxonMobil,https://twitter.com/exxonmobil/status/905561031195406341,RT @CNBCClosingBell: DON'T MISS: @exxonmobil CEO Darren Woods will be on @SquawkCNBC tomorrow at 6amET. Tune in! #exclusive $XOM https://t.…,8,0
2017-09-06 22:12:42,ExxonMobil,https://twitter.com/exxonmobil/status/905554378534387712,RT @ExxonMobilBTA: We're committed to helping the Baytown area rebuild after #Harvey. Our employees unload supplies @UnitedWayGBACC to assi…,53,0
2017-09-05 21:22:13,ExxonMobil,https://twitter.com/exxonmobil/status/905179286365237250,Assessments &amp; restart activities continue @ExxonMobilBTA; Houston fuels terminals are open #HarveyRelief https://t.co/OCBSWpwdpD,8,36
2017-09-04 14:53:28,ExxonMobil,https://twitter.com/exxonmobil/status/904719063716384772,Thank you to the first responders &amp; all the volunteers putting others first to rebuild after Harvey this #LaborDay 🇺🇸,33,100
2017-09-03 14:40:39,ExxonMobil,https://twitter.com/exxonmobil/status/904353450896441345,RT @ExxonMobilBTA: We're clearing debris and getting our docks ready. Making good progress on restart activities. https://t.co/6rndWywcvt,45,0
2017-09-03 04:06:29,ExxonMobil,https://twitter.com/exxonmobil/status/904193859583803392,We are working to get our TX sites up and running safely after #Harvey. Check updates here https://t.co/uO2kgTsAz0,27,55
2017-09-03 04:05:45,ExxonMobil,https://twitter.com/exxonmobil/status/904193672740089856,We are working to limit disruption of fuel supplies in the region caused by #Harvey keep up to date here https://t.co/i303Vt3BVQ,39,73
2017-09-02 23:06:58,ExxonMobil,https://twitter.com/exxonmobil/status/904118482589016064,"Our clean-up project will be a big job, but with so many open hearts &amp; generous souls pitching in, it will hopefull… https://t.co/jBW01sex1w",38,105
2017-09-02 01:49:32,ExxonMobil,https://twitter.com/exxonmobil/status/903797006895894529,"Find out more about the #GasSupply situation after #Harvey from Jerry Wascom, president of Refining &amp; Supply https://t.co/Gte7DHMYZ2",53,49
2017-09-02 00:21:35,ExxonMobil,https://twitter.com/exxonmobil/status/903774870088986624,First trucks start loading at our reopened Houston terminal #HarveyResponse #HoustonStrong https://t.co/iVIP4YVDyi,64,126
2017-09-01 22:28:42,ExxonMobil,https://twitter.com/exxonmobil/status/903746463234064385,"To keep up to date with our #Harvey response efforts, visit https://t.co/UGR3RGFraT",13,24
2017-09-01 20:30:57,ExxonMobil,https://twitter.com/exxonmobil/status/903716830732279810,We appreciate the support of all our colleagues from across the US and around the globe https://t.co/YMYdvnMQUm,9,59
2017-09-01 19:49:52,ExxonMobil,https://twitter.com/exxonmobil/status/903706492938878976,"A week after #Harvey made landfall, we continue to be amazed by the strength and resilience of the Texas community.… https://t.co/RKi2UA2p51",55,128
2017-09-01 18:55:06,ExxonMobil,https://twitter.com/exxonmobil/status/903692711420682243,Follow our @ExxonMobilBTA account for local #Harvey updates from the Baytown area. https://t.co/2r7lBhzhqR,5,27
2017-09-01 17:20:13,ExxonMobil,https://twitter.com/exxonmobil/status/903668830450458624,"RT @GMA: Stay strong, Texas.

Donate to @RedCross to raise money for #Harvey relief. #DayOfGiving.

Call 1-855-999-GIVE https://t.co/ylK7gk…",237,0
2017-09-01 16:08:02,ExxonMobil,https://twitter.com/exxonmobil/status/903650667939610624,"@DITM_Calls Hi Ben – Thanks for letting us know, we’ve contacted the appropriate individuals to address this.",0,1
2017-09-01 16:06:03,ExxonMobil,https://twitter.com/exxonmobil/status/903650167638908928,"@ackfaa @sundevil0302 @tmichaelburns @Millsy11374 @7eleven Hi Patrick - Thanks for letting us know, we’re contactin… https://t.co/P6g10KYaLI",0,1
2017-09-01 14:06:38,ExxonMobil,https://twitter.com/exxonmobil/status/903620116956540928,Thank you to all the dedicated volunteers! Many organizations still need help. Learn more about volunteering here: https://t.co/JfStrd5pR2,17,40
2017-08-31 21:50:35,ExxonMobil,https://twitter.com/exxonmobil/status/903374483767087106,"To support those in need following #Harvey, we are increasing our hurricane relief commitment up to $9.5 million. https://t.co/d9CWUfh0ud",97,150
2017-08-31 20:48:49,ExxonMobil,https://twitter.com/exxonmobil/status/903358941056421888,@brycealink Hi Bryce - Thanks for letting us know. We’re contacting the appropriate individuals to address this.,0,2
2017-08-31 20:47:54,ExxonMobil,https://twitter.com/exxonmobil/status/903358709715398657,"@b_choate Brian, could you please let us know the location? Give us a call at 800-243-9966 or email customer.relati… https://t.co/SMgvsz8K5X",1,0
2017-08-31 20:36:02,ExxonMobil,https://twitter.com/exxonmobil/status/903355723530330113,"We are working to shut down our Gulf facilities safely. For updates on our operations, visit: https://t.co/W4NNo2S6M9",17,28
2017-08-31 17:45:42,ExxonMobil,https://twitter.com/exxonmobil/status/903312857550528514,We take allegations of this nature seriously. If you see something you consider price gouging report it to @TXAG #Harvey,12,34
2017-08-31 17:45:25,ExxonMobil,https://twitter.com/exxonmobil/status/903312785957900289,"These pictures are fake. Don't let #FakeNews spread when we should be focusing on what truly matters, those affecte… https://t.co/xFJjCL2KHF",87,90
2017-08-31 17:43:38,ExxonMobil,https://twitter.com/exxonmobil/status/903312335552602112,@smoothvega We take allegations of this nature seriously. If you see something you consider price gouging report it to @TXAG #Harvey,6,22
2017-08-31 17:43:16,ExxonMobil,https://twitter.com/exxonmobil/status/903312243508617220,"@smoothvega These pictures are fake. Don't let #FakeNews spread when we should be focusing on what truly matters, those affected by #Harvey",1,1
2017-08-30 23:39:42,ExxonMobil,https://twitter.com/exxonmobil/status/903039556311805953,RT @UnitedWay: Here's how you can help support communities and families affected by #HurricaneHarvey. https://t.co/ldH2HUpA6D,97,0
2017-08-30 23:12:51,ExxonMobil,https://twitter.com/exxonmobil/status/903032800894472192,This morning crews from our new project with @SABIC started Hurricane #Harvey cleanup in South Texas https://t.co/UU9ObOKlP5,42,87
2017-08-30 17:04:56,ExxonMobil,https://twitter.com/exxonmobil/status/902940208936693760,The @RedCross is collecting everything from bottled water to clothing to diapers. To find a location: https://t.co/w1LIYZ3EH9 #Harvey,25,37
2017-08-30 15:01:16,ExxonMobil,https://twitter.com/exxonmobil/status/902909089776361474,Find out more about how to stay safe when impacted by flooding via @RedCross https://t.co/e0gBviiGHc,10,10
2017-08-30 13:11:20,ExxonMobil,https://twitter.com/exxonmobil/status/902881423077646337,Our disaster assistance loan program is available for employees residing in Texas counties affected #Harvey,15,42
2017-08-30 13:10:57,ExxonMobil,https://twitter.com/exxonmobil/status/902881326692491266,Employees should consistently communicate with their supervisors regarding status &amp; safety #Harvey,8,24
2017-08-30 13:10:36,ExxonMobil,https://twitter.com/exxonmobil/status/902881236645027840,We’re currently advising our employees in impacted areas: stay tuned to local news advisories &amp; forecasts #Harvey,12,34
2017-08-29 20:12:32,ExxonMobil,https://twitter.com/exxonmobil/status/902625032828047360,"Pray for those affected by #Harvey, including the first responders who risk their lives to save others. https://t.co/HAu3z4VirO",29,86
2017-08-29 18:47:46,ExxonMobil,https://twitter.com/exxonmobil/status/902603702204289025,We’re increasing our hurricane support efforts to $1M to help provide critical aid to those impacted by #Harvey https://t.co/M3Q5kKLPLy,139,297
2017-08-29 17:03:31,ExxonMobil,https://twitter.com/exxonmobil/status/902577465926746112,Our thoughts and prayers are with all those affected by the devastation in the Gulf. Text HARVEY to 90999 to donate $10 via @RedCross,25,43
2017-08-29 15:11:32,ExxonMobil,https://twitter.com/exxonmobil/status/902549284469526528,Inspired by all the volunteers helping fellow Texans &amp; Houstonians in the wake of #Harvey #HoustonStrong https://t.co/S812mr4j6R,27,66
2017-08-28 21:00:35,ExxonMobil,https://twitter.com/exxonmobil/status/902274736649940993,The @RedCross is working tirelessly with first responders to help all those affected by #Harvey https://t.co/n7lSpZHBtv,12,39
